ros_time_sec,ros_time_nsec,O_T_EE_0,O_T_EE_1,O_T_EE_2,O_T_EE_3,O_T_EE_4,O_T_EE_5,O_T_EE_6,O_T_EE_7,O_T_EE_8,O_T_EE_9,O_T_EE_10,O_T_EE_11,O_T_EE_12,O_T_EE_13,O_T_EE_14,O_T_EE_15
1774902493.000000000,867513418.000000000,0.989137097,-0.138754929,0.048328255,0.000000000,-0.139946461,-0.989900555,0.022195190,0.000000000,0.044761336,-0.028718007,-0.998584848,0.000000000,0.678457209,-0.079082725,0.188697766,1.000000000
1774902493.000000000,901276588.000000000,0.989110692,-0.139233955,0.047483584,0.000000000,-0.140408401,-0.989831647,0.022350358,0.000000000,0.043889670,-0.028774626,-0.998621909,0.000000000,0.681406024,-0.080426033,0.184055761,1.000000000
1774902493.000000000,935704231.000000000,0.989039846,-0.139514398,0.048131717,0.000000000,-0.140728254,-0.989775737,0.022809991,0.000000000,0.044458139,-0.029334047,-0.998580486,0.000000000,0.684507447,-0.081845820,0.180089417,1.000000000
1774902493.000000000,968676090.000000000,0.989037389,-0.139880220,0.047109596,0.000000000,-0.141081920,-0.989715994,0.023214001,0.000000000,0.043378777,-0.029606397,-0.998619919,0.000000000,0.687017329,-0.083161079,0.175571868,1.000000000
1774902494.000000000,3214359.000000000,0.988954447,-0.140397652,0.047311191,0.000000000,-0.141614648,-0.989635071,0.023419323,0.000000000,0.043533634,-0.029861176,-0.998605594,0.000000000,0.689652149,-0.084360530,0.172050744,1.000000000
1774902494.000000000,37283420.000000000,0.989013550,-0.140437979,0.045936037,0.000000000,-0.141641308,-0.989615717,0.024066975,0.000000000,0.042079917,-0.030309588,-0.998654399,0.000000000,0.691722497,-0.085431400,0.167978821,1.000000000
1774902494.000000000,71587085.000000000,0.989021156,-0.140220525,0.046433864,0.000000000,-0.141464718,-0.989626023,0.024674197,0.000000000,0.042493149,-0.030972653,-0.998616557,0.000000000,0.694092163,-0.086366561,0.164972397,1.000000000
1774902494.000000000,105349063.000000000,0.989052054,-0.140295848,0.045539607,0.000000000,-0.141520383,-0.989613260,0.024866130,0.000000000,0.041578785,-0.031039278,-0.998652977,0.000000000,0.696014282,-0.087075753,0.161633908,1.000000000
1774902494.000000000,139240264.000000000,0.989067418,-0.140113999,0.045765240,0.000000000,-0.141364594,-0.989623920,0.025323791,0.000000000,0.041742963,-0.031517128,-0.998631161,0.000000000,0.697943443,-0.087729351,0.159052329,1.000000000
1774902494.000000000,173732519.000000000,0.989058917,-0.140005704,0.046277519,0.000000000,-0.141292409,-0.989622025,0.025796308,0.000000000,0.042186434,-0.032053348,-0.998595457,0.000000000,0.699857804,-0.088315247,0.157020934,1.000000000
